block,v3_usdc_per_weth,v2_usdc_per_weth,spread_pct,direction
47151765,1616.2748,1618.0577,0.11031,V3->V2
47151766,1616.2761,1618.0577,0.11023,V3->V2
47151767,1616.2761,1618.0577,0.11023,V3->V2
47151768,1616.2761,1618.0577,0.11023,V3->V2
47151769,1616.0865,1618.0577,0.12197,V3->V2
47151770,1616.0865,1618.0577,0.12197,V3->V2
47151771,1616.0865,1618.0577,0.12197,V3->V2
47151772,1616.0442,1618.0577,0.12459,V3->V2
47151773,1615.9415,1618.0577,0.13096,V3->V2
47151774,1615.9415,1618.0577,0.13096,V3->V2
47151775,1615.9415,1618.0577,0.13096,V3->V2
47151776,1615.9415,1618.0577,0.13096,V3->V2
47151777,1615.9415,1618.0577,0.13096,V3->V2
47151778,1615.9415,1618.0577,0.13096,V3->V2
47151779,1615.9415,1618.0577,0.13096,V3->V2
47151780,1615.9415,1618.0577,0.13096,V3->V2
47151781,1615.9415,1618.0577,0.13096,V3->V2
47151782,1615.9415,1618.0577,0.13096,V3->V2
47151783,1615.9415,1618.0577,0.13095,V3->V2
47151784,1615.9415,1618.0577,0.13095,V3->V2
47151785,1615.9415,1618.0577,0.13095,V3->V2
47151786,1615.9415,1618.0577,0.13095,V3->V2
47151787,1615.9410,1618.0577,0.13099,V3->V2
47151788,1615.9410,1618.0577,0.13099,V3->V2
47151789,1615.9410,1618.0577,0.13099,V3->V2
47151790,1615.9348,1618.0577,0.13137,V3->V2
47151791,1616.0040,1618.0577,0.12709,V3->V2
47151792,1616.0040,1618.0577,0.12709,V3->V2
47151793,1615.7995,1618.0577,0.13976,V3->V2
47151794,1615.7995,1618.0577,0.13976,V3->V2
47151795,1615.7995,1618.0577,0.13975,V3->V2
47151796,1615.7995,1618.0577,0.13975,V3->V2
47151797,1615.7996,1618.0577,0.13975,V3->V2
47151798,1615.7996,1618.0577,0.13975,V3->V2
47151799,1615.7996,1618.0577,0.13975,V3->V2
47151800,1615.7996,1618.0577,0.13975,V3->V2
47151801,1615.7996,1618.0577,0.13975,V3->V2
47151802,1615.7996,1618.0577,0.13975,V3->V2
47151803,1615.7996,1618.0577,0.13975,V3->V2
47151804,1615.7996,1618.0577,0.13975,V3->V2
47151805,1615.7996,1618.0577,0.13975,V3->V2
47151806,1615.7996,1618.0577,0.13975,V3->V2
47151807,1615.7996,1618.0577,0.13975,V3->V2
47151808,1615.7996,1618.0577,0.13975,V3->V2
47151809,1615.7996,1618.0577,0.13975,V3->V2
47151810,1615.7996,1618.0577,0.13975,V3->V2
47151811,1615.8037,1618.0577,0.13950,V3->V2
47151812,1615.8037,1618.0577,0.13950,V3->V2
47151813,1615.8037,1618.0577,0.13950,V3->V2
47151814,1615.8037,1618.0577,0.13950,V3->V2
47151815,1615.9159,1618.0577,0.13254,V3->V2
47151816,1615.9656,1618.0577,0.12946,V3->V2
47151817,1616.3512,1618.0577,0.10558,V3->V2
47151818,1616.5271,1618.0577,0.09469,V3->V2
47151819,1616.5552,1618.0577,0.09294,V3->V2
47151820,1616.5552,1618.0577,0.09294,V3->V2
47151821,1616.5552,1618.0577,0.09294,V3->V2
47151822,1616.6592,1618.0577,0.08651,V3->V2
47151823,1616.8327,1618.0577,0.07576,V3->V2
47151824,1617.1501,1618.0577,0.05612,V3->V2
47151825,1617.1501,1618.0577,0.05612,V3->V2
47151826,1617.1501,1618.0577,0.05612,V3->V2
47151827,1617.1501,1618.0577,0.05612,V3->V2
47151828,1617.3626,1618.0577,0.04298,V3->V2
47151829,1617.6190,1618.0577,0.02712,V3->V2
47151830,1617.6202,1618.0577,0.02705,V3->V2
47151831,1617.6202,1618.0577,0.02705,V3->V2
47151832,1617.6202,1618.0577,0.02705,V3->V2
47151833,1617.5778,1618.0577,0.02967,V3->V2
47151834,1617.5778,1618.0577,0.02967,V3->V2
47151835,1617.5778,1618.0577,0.02967,V3->V2
47151836,1617.5778,1618.0577,0.02967,V3->V2
47151837,1617.5778,1618.0577,0.02967,V3->V2
47151838,1617.5777,1618.0577,0.02967,V3->V2
47151839,1617.4853,1618.0577,0.03539,V3->V2
47151840,1617.4858,1618.0577,0.03536,V3->V2
47151841,1617.4858,1618.0577,0.03536,V3->V2
47151842,1617.4858,1618.0577,0.03536,V3->V2
47151843,1617.4858,1618.0577,0.03536,V3->V2
47151844,1617.4858,1618.0577,0.03536,V3->V2
47151845,1617.4858,1618.0577,0.03536,V3->V2
47151846,1617.4858,1618.0577,0.03536,V3->V2
47151847,1617.4858,1618.0577,0.03536,V3->V2
47151848,1617.4858,1618.0577,0.03536,V3->V2
47151849,1617.4858,1618.0577,0.03536,V3->V2
47151850,1617.4858,1618.0577,0.03536,V3->V2
47151851,1617.4858,1618.0577,0.03536,V3->V2
47151852,1617.4858,1618.0577,0.03536,V3->V2
47151853,1617.4858,1618.0577,0.03536,V3->V2
47151854,1617.4858,1618.0577,0.03536,V3->V2
47151855,1617.4858,1618.0577,0.03536,V3->V2
47151856,1617.4858,1618.0577,0.03536,V3->V2
47151857,1617.9135,1618.0577,0.00891,V3->V2
47151858,1618.0760,1618.0577,0.00113,V2->V3
47151859,1618.0595,1618.0577,0.00011,V2->V3
47151860,1618.9018,1618.0577,0.05217,V2->V3
47151861,1619.2319,1618.0577,0.07257,V2->V3
47151862,1619.2319,1618.0577,0.07257,V2->V3
47151863,1619.2319,1618.0577,0.07257,V2->V3
47151864,1619.5955,1618.0577,0.09504,V2->V3
47151865,1619.5955,1618.0577,0.09504,V2->V3
47151866,1619.4199,1618.0577,0.08419,V2->V3
47151867,1619.4199,1618.0577,0.08419,V2->V3
47151868,1619.4145,1618.0577,0.08385,V2->V3
47151869,1619.8719,1618.0577,0.11213,V2->V3
47151870,1619.8719,1618.0577,0.11213,V2->V3
47151871,1619.8719,1618.0577,0.11213,V2->V3
47151872,1619.8719,1618.0577,0.11213,V2->V3
47151873,1619.8719,1618.0577,0.11213,V2->V3
47151874,1619.8719,1618.0577,0.11213,V2->V3
47151875,1620.3986,1618.0577,0.14467,V2->V3
47151876,1620.0597,1618.0577,0.12373,V2->V3
47151877,1620.0741,1618.0577,0.12462,V2->V3
47151878,1621.0926,1618.0577,0.18756,V2->V3
47151879,1621.0926,1618.0577,0.18756,V2->V3
47151880,1621.6435,1618.0577,0.22161,V2->V3
47151881,1621.8019,1618.0577,0.23140,V2->V3
47151882,1622.5603,1618.2754,0.26478,V2->V3
47151883,1622.5603,1618.2754,0.26478,V2->V3
47151884,1622.5603,1618.2754,0.26478,V2->V3
47151885,1622.5603,1618.2754,0.26478,V2->V3
47151886,1622.5603,1618.2754,0.26478,V2->V3
47151887,1622.5668,1618.2754,0.26518,V2->V3
47151888,1622.5570,1618.2754,0.26458,V2->V3
47151889,1622.5570,1618.2754,0.26458,V2->V3
47151890,1622.5570,1618.2754,0.26458,V2->V3
47151891,1622.5570,1618.2754,0.26458,V2->V3
47151892,1622.5570,1618.2754,0.26458,V2->V3
47151893,1622.5570,1618.2754,0.26458,V2->V3
47151894,1622.5570,1618.2754,0.26458,V2->V3
47151895,1622.5570,1618.2754,0.26458,V2->V3
47151896,1622.5570,1618.2754,0.26458,V2->V3
47151897,1622.5570,1618.2754,0.26458,V2->V3
47151898,1622.5570,1618.2754,0.26458,V2->V3
47151899,1622.5569,1618.2754,0.26457,V2->V3
47151900,1622.5569,1618.2754,0.26457,V2->V3
47151901,1622.5569,1618.2754,0.26457,V2->V3
47151902,1622.5569,1618.2754,0.26457,V2->V3
47151903,1622.5568,1618.2754,0.26456,V2->V3
47151904,1622.5568,1618.2754,0.26456,V2->V3
47151905,1622.5568,1618.2754,0.26456,V2->V3
47151906,1622.5564,1618.2754,0.26454,V2->V3
47151907,1622.5564,1618.2754,0.26454,V2->V3
47151908,1622.5526,1618.2754,0.26430,V2->V3
47151909,1622.6362,1618.4745,0.25714,V2->V3
47151910,1622.6301,1618.4745,0.25676,V2->V3
47151911,1622.6296,1618.4745,0.25673,V2->V3
47151912,1622.6296,1618.4745,0.25673,V2->V3
47151913,1622.6296,1618.4745,0.25673,V2->V3
47151914,1622.6282,1618.4745,0.25664,V2->V3
47151915,1622.9096,1618.7224,0.25867,V2->V3
47151916,1622.9096,1618.7224,0.25867,V2->V3
47151917,1622.9074,1618.7224,0.25854,V2->V3
47151918,1622.9074,1618.7224,0.25854,V2->V3
47151919,1622.9074,1618.7226,0.25853,V2->V3
47151920,1622.9022,1618.7226,0.25820,V2->V3
47151921,1622.9022,1618.7226,0.25820,V2->V3
47151922,1622.9020,1618.7226,0.25819,V2->V3
47151923,1622.9019,1618.7226,0.25819,V2->V3
47151924,1622.9019,1618.7226,0.25819,V2->V3
47151925,1622.9018,1618.7284,0.25782,V2->V3
47151926,1622.8940,1618.7284,0.25734,V2->V3
47151927,1622.8938,1618.7284,0.25732,V2->V3
47151928,1622.8927,1618.7284,0.25726,V2->V3
47151929,1622.8927,1618.7284,0.25726,V2->V3
47151930,1622.8927,1618.7284,0.25726,V2->V3
47151931,1622.8927,1618.7284,0.25726,V2->V3
47151932,1622.8926,1618.7284,0.25725,V2->V3
47151933,1622.8926,1618.7284,0.25725,V2->V3
47151934,1622.8921,1618.7284,0.25722,V2->V3
47151935,1622.8875,1618.7284,0.25694,V2->V3
47151936,1622.8875,1618.7284,0.25694,V2->V3
47151937,1622.8867,1618.7284,0.25689,V2->V3
47151938,1622.8867,1618.7284,0.25689,V2->V3
47151939,1622.8868,1618.7284,0.25689,V2->V3
47151940,1622.8867,1618.7284,0.25689,V2->V3
47151941,1622.8813,1618.7284,0.25655,V2->V3
47151942,1622.8810,1618.7284,0.25654,V2->V3
47151943,1622.8810,1618.7284,0.25654,V2->V3
47151944,1622.8803,1618.7284,0.25649,V2->V3
47151945,1622.8191,1618.7284,0.25271,V2->V3
47151946,1622.6865,1618.7284,0.24452,V2->V3
47151947,1622.4737,1618.7284,0.23137,V2->V3
47151948,1622.4730,1618.7284,0.23133,V2->V3
47151949,1622.4727,1618.7284,0.23131,V2->V3
47151950,1622.4716,1618.7284,0.23124,V2->V3
47151951,1622.4716,1618.7284,0.23124,V2->V3
47151952,1622.4716,1618.7284,0.23124,V2->V3
47151953,1622.4715,1618.7284,0.23124,V2->V3
47151954,1622.4671,1618.7284,0.23096,V2->V3
47151955,1622.4671,1618.7284,0.23096,V2->V3
47151956,1622.4661,1618.7284,0.23090,V2->V3
47151957,1622.4426,1618.7284,0.22945,V2->V3
47151958,1622.4426,1618.7284,0.22945,V2->V3
47151959,1622.4426,1618.7284,0.22945,V2->V3
47151960,1622.4426,1618.7284,0.22945,V2->V3
47151961,1622.4426,1618.7284,0.22945,V2->V3
47151962,1622.4426,1618.7284,0.22945,V2->V3
47151963,1622.4425,1618.7284,0.22945,V2->V3
47151964,1622.4425,1618.7284,0.22945,V2->V3
47151965,1622.4425,1618.7284,0.22945,V2->V3
47151966,1622.2350,1618.7284,0.21663,V2->V3
47151967,1622.1766,1618.7284,0.21302,V2->V3
47151968,1622.1765,1618.7284,0.21302,V2->V3
47151969,1621.7215,1618.7284,0.18490,V2->V3
47151970,1621.7215,1618.7284,0.18490,V2->V3
47151971,1621.7215,1618.7284,0.18490,V2->V3
47151972,1621.7215,1618.7284,0.18490,V2->V3
47151973,1621.7215,1618.7284,0.18490,V2->V3
47151974,1621.7215,1618.7284,0.18490,V2->V3
47151975,1621.7215,1618.7284,0.18490,V2->V3
47151976,1621.7215,1618.7284,0.18490,V2->V3
47151977,1621.7215,1618.7284,0.18490,V2->V3
47151978,1621.1695,1618.7284,0.15080,V2->V3
47151979,1621.1332,1618.7284,0.14856,V2->V3
47151980,1621.0426,1618.7284,0.14296,V2->V3
47151981,1621.0425,1618.7284,0.14296,V2->V3
47151982,1621.0425,1618.7284,0.14296,V2->V3
47151983,1621.0425,1618.7284,0.14296,V2->V3
47151984,1621.0442,1618.7284,0.14307,V2->V3
47151985,1620.9665,1618.7284,0.13827,V2->V3
47151986,1620.7330,1618.7284,0.12384,V2->V3
47151987,1620.0340,1618.7284,0.08066,V2->V3
47151988,1619.7690,1618.7284,0.06428,V2->V3
47151989,1619.7689,1618.7284,0.06428,V2->V3
47151990,1619.7689,1618.7284,0.06428,V2->V3
47151991,1619.7689,1618.7284,0.06428,V2->V3
47151992,1619.7689,1618.7284,0.06428,V2->V3
47151993,1619.7689,1618.7284,0.06428,V2->V3
47151994,1619.7688,1618.7284,0.06427,V2->V3
47151995,1619.7681,1618.7284,0.06423,V2->V3
47151996,1619.7681,1618.7284,0.06423,V2->V3
47151997,1619.7681,1618.7284,0.06423,V2->V3
47151998,1619.7681,1618.7284,0.06423,V2->V3
47151999,1619.7681,1618.7284,0.06423,V2->V3
47152000,1619.7681,1618.7284,0.06423,V2->V3
47152001,1619.7681,1618.7284,0.06423,V2->V3
47152002,1619.7681,1618.7284,0.06423,V2->V3
47152003,1619.7681,1618.7284,0.06423,V2->V3
47152004,1619.7681,1618.7284,0.06423,V2->V3
47152005,1619.7681,1618.7284,0.06423,V2->V3
47152006,1619.7681,1618.7284,0.06423,V2->V3
47152007,1619.7681,1618.7284,0.06423,V2->V3
47152008,1619.7681,1618.7284,0.06423,V2->V3
47152009,1619.7729,1618.7284,0.06452,V2->V3
47152010,1619.7445,1618.7284,0.06277,V2->V3
47152011,1619.8488,1618.7284,0.06922,V2->V3
47152012,1619.8488,1618.7284,0.06922,V2->V3
47152013,1619.8488,1618.7284,0.06922,V2->V3
47152014,1619.8766,1618.7284,0.07093,V2->V3
47152015,1619.8766,1618.7284,0.07093,V2->V3
47152016,1620.4502,1618.7284,0.10637,V2->V3
47152017,1620.5776,1618.7284,0.11424,V2->V3
47152018,1620.5892,1618.7284,0.11495,V2->V3
47152019,1620.5892,1618.7284,0.11495,V2->V3
47152020,1620.5891,1618.7284,0.11495,V2->V3
47152021,1620.5891,1618.7284,0.11495,V2->V3
47152022,1620.5891,1618.7284,0.11495,V2->V3
47152023,1620.6799,1618.7284,0.12056,V2->V3
47152024,1620.6799,1618.7284,0.12056,V2->V3
47152025,1620.6559,1618.7284,0.11907,V2->V3
47152026,1620.6559,1618.7284,0.11907,V2->V3
47152027,1620.6562,1618.7284,0.11910,V2->V3
47152028,1620.6562,1618.7284,0.11910,V2->V3
47152029,1620.6562,1618.7284,0.11910,V2->V3
47152030,1620.6562,1618.7284,0.11910,V2->V3
47152031,1620.6562,1618.7284,0.11910,V2->V3
47152032,1620.6562,1618.7284,0.11910,V2->V3
47152033,1620.6586,1618.7284,0.11924,V2->V3
47152034,1620.6586,1618.7284,0.11924,V2->V3
47152035,1620.6586,1618.7284,0.11924,V2->V3
47152036,1620.6586,1618.7284,0.11924,V2->V3
47152037,1620.6597,1618.7284,0.11931,V2->V3
47152038,1620.6599,1618.7284,0.11932,V2->V3
47152039,1620.6599,1618.7284,0.11932,V2->V3
47152040,1620.6599,1618.7284,0.11932,V2->V3
47152041,1620.6599,1618.7284,0.11932,V2->V3
47152042,1620.6599,1618.7284,0.11932,V2->V3
47152043,1620.6599,1618.7284,0.11932,V2->V3
47152044,1620.6599,1618.7284,0.11932,V2->V3
47152045,1620.6599,1618.7284,0.11932,V2->V3
47152046,1620.6599,1618.7284,0.11932,V2->V3
47152047,1620.7588,1618.7284,0.12543,V2->V3
47152048,1620.7588,1618.7284,0.12543,V2->V3
47152049,1620.7588,1618.7284,0.12543,V2->V3
47152050,1620.7588,1618.7284,0.12543,V2->V3
47152051,1620.8758,1618.7284,0.13266,V2->V3
47152052,1620.8758,1618.7284,0.13266,V2->V3
47152053,1620.8758,1618.7284,0.13266,V2->V3
47152054,1620.8758,1618.7284,0.13266,V2->V3
47152055,1621.0982,1618.7284,0.14640,V2->V3
47152056,1621.3593,1618.7284,0.16253,V2->V3
47152057,1621.4201,1618.7284,0.16629,V2->V3
47152058,1621.4201,1618.7284,0.16629,V2->V3
47152059,1621.5494,1618.7284,0.17427,V2->V3
47152060,1621.5494,1618.7284,0.17427,V2->V3
47152061,1621.5494,1618.7284,0.17427,V2->V3
47152062,1621.5494,1618.7284,0.17427,V2->V3
47152063,1621.5494,1618.7284,0.17427,V2->V3
47152064,1621.5494,1618.7284,0.17427,V2->V3
47152065,1621.5494,1618.7284,0.17427,V2->V3
47152066,1621.5495,1618.6347,0.18008,V2->V3
47152067,1621.5495,1618.6347,0.18008,V2->V3
47152068,1621.5495,1618.6347,0.18008,V2->V3
47152069,1621.5495,1618.6347,0.18008,V2->V3
47152070,1621.5495,1618.6347,0.18008,V2->V3
47152071,1621.6466,1618.6347,0.18608,V2->V3
47152072,1621.6724,1618.6347,0.18767,V2->V3
47152073,1621.6724,1618.6347,0.18767,V2->V3
47152074,1621.6724,1618.6347,0.18767,V2->V3
47152075,1621.6724,1618.6347,0.18767,V2->V3
47152076,1621.6725,1618.6347,0.18768,V2->V3
47152077,1621.6725,1618.6347,0.18768,V2->V3
47152078,1621.6724,1618.6347,0.18767,V2->V3
47152079,1621.7354,1618.6347,0.19156,V2->V3
47152080,1621.7817,1618.6347,0.19442,V2->V3
47152081,1621.7817,1618.6347,0.19442,V2->V3
47152082,1622.1600,1618.6347,0.21779,V2->V3
47152083,1622.1612,1618.6347,0.21787,V2->V3
47152084,1622.1612,1618.6347,0.21787,V2->V3
47152085,1622.1620,1618.6347,0.21792,V2->V3
47152086,1622.1620,1618.6347,0.21792,V2->V3
47152087,1622.1573,1618.6347,0.21763,V2->V3
47152088,1622.1573,1618.6347,0.21763,V2->V3
47152089,1622.1573,1618.6347,0.21763,V2->V3
47152090,1622.1573,1618.6347,0.21763,V2->V3
47152091,1622.1573,1618.6347,0.21763,V2->V3
47152092,1622.1825,1618.6347,0.21918,V2->V3
47152093,1622.1825,1618.6347,0.21918,V2->V3
47152094,1622.1825,1618.6347,0.21918,V2->V3
47152095,1622.2532,1618.6347,0.22355,V2->V3
47152096,1622.4612,1618.6347,0.23640,V2->V3
47152097,1622.4612,1618.6347,0.23640,V2->V3
47152098,1622.4611,1618.6347,0.23640,V2->V3
47152099,1622.4611,1618.6347,0.23640,V2->V3
47152100,1622.4611,1618.6347,0.23640,V2->V3
47152101,1622.4611,1618.6347,0.23640,V2->V3
47152102,1622.4611,1618.6347,0.23640,V2->V3
47152103,1622.4611,1618.6347,0.23640,V2->V3
47152104,1622.4611,1618.6347,0.23640,V2->V3
47152105,1622.4611,1618.6347,0.23640,V2->V3
47152106,1622.4611,1618.6679,0.23435,V2->V3
47152107,1622.4611,1618.6679,0.23435,V2->V3
47152108,1622.4611,1618.6679,0.23435,V2->V3
47152109,1622.4611,1618.6679,0.23435,V2->V3
47152110,1622.4611,1618.6679,0.23435,V2->V3
47152111,1622.4611,1618.6679,0.23435,V2->V3
47152112,1622.4611,1618.6679,0.23435,V2->V3
47152113,1622.4611,1618.6678,0.23435,V2->V3
47152114,1622.4611,1618.6678,0.23435,V2->V3
47152115,1622.4611,1618.6678,0.23435,V2->V3
47152116,1622.4611,1618.6678,0.23435,V2->V3
47152117,1622.4611,1618.6678,0.23435,V2->V3
47152118,1622.4611,1618.6678,0.23435,V2->V3
47152119,1622.4611,1618.6678,0.23435,V2->V3
47152120,1622.4550,1618.6678,0.23397,V2->V3
47152121,1622.4550,1618.6678,0.23397,V2->V3
47152122,1622.4550,1618.6678,0.23397,V2->V3
47152123,1622.4550,1618.6678,0.23397,V2->V3
47152124,1622.2732,1618.6678,0.22274,V2->V3
47152125,1622.2732,1618.6678,0.22274,V2->V3
47152126,1622.2732,1618.6678,0.22274,V2->V3
47152127,1622.2732,1618.6678,0.22274,V2->V3
47152128,1622.2732,1618.6678,0.22274,V2->V3
47152129,1622.4724,1618.7188,0.23188,V2->V3
47152130,1623.3062,1619.2342,0.25148,V2->V3
47152131,1623.3062,1619.2342,0.25148,V2->V3
47152132,1623.3062,1619.2342,0.25148,V2->V3
47152133,1623.3062,1619.2342,0.25148,V2->V3
47152134,1623.3033,1619.2342,0.25130,V2->V3
47152135,1623.1927,1619.2342,0.24447,V2->V3
47152136,1623.1927,1619.2342,0.24447,V2->V3
47152137,1623.1877,1619.2342,0.24416,V2->V3
47152138,1623.1877,1619.2342,0.24416,V2->V3
47152139,1623.1877,1619.2342,0.24416,V2->V3
47152140,1623.1877,1619.2342,0.24416,V2->V3
47152141,1623.1877,1619.2342,0.24416,V2->V3
47152142,1623.1877,1619.2342,0.24416,V2->V3
47152143,1623.1142,1619.2342,0.23962,V2->V3
47152144,1623.1142,1619.2342,0.23962,V2->V3
47152145,1623.1142,1619.2342,0.23962,V2->V3
47152146,1623.1142,1619.2342,0.23962,V2->V3
47152147,1623.1142,1619.2342,0.23962,V2->V3
47152148,1623.1142,1619.2342,0.23962,V2->V3
47152149,1623.1142,1619.2342,0.23962,V2->V3
47152150,1623.1142,1619.2342,0.23962,V2->V3
47152151,1623.1142,1619.2342,0.23962,V2->V3
47152152,1623.1142,1619.2342,0.23962,V2->V3
47152153,1623.1142,1619.2342,0.23962,V2->V3
47152154,1623.1142,1619.2342,0.23962,V2->V3
47152155,1623.1142,1619.2342,0.23962,V2->V3
47152156,1623.1142,1619.2342,0.23962,V2->V3
47152157,1623.1144,1619.2342,0.23963,V2->V3
47152158,1623.1144,1619.2342,0.23963,V2->V3
47152159,1623.1144,1619.2342,0.23963,V2->V3
47152160,1623.1144,1619.2342,0.23963,V2->V3
47152161,1622.8477,1619.2342,0.22316,V2->V3
47152162,1622.8477,1619.2342,0.22316,V2->V3
47152163,1622.6952,1619.2342,0.21375,V2->V3
47152164,1622.6952,1619.2342,0.21375,V2->V3
47152165,1622.6952,1619.2342,0.21375,V2->V3
47152166,1622.6952,1619.2342,0.21375,V2->V3
47152167,1622.6952,1619.2342,0.21375,V2->V3
47152168,1622.6952,1619.2342,0.21375,V2->V3
47152169,1622.6952,1619.2342,0.21375,V2->V3
47152170,1622.6932,1619.2343,0.21361,V2->V3
47152171,1622.6932,1619.2343,0.21361,V2->V3
47152172,1622.6932,1619.2343,0.21361,V2->V3
47152173,1622.6993,1619.2343,0.21399,V2->V3
47152174,1622.6993,1619.2343,0.21399,V2->V3
47152175,1622.6993,1619.2343,0.21399,V2->V3
47152176,1622.6993,1619.2343,0.21399,V2->V3
47152177,1622.6993,1619.2343,0.21399,V2->V3
47152178,1622.6993,1619.2343,0.21399,V2->V3
47152179,1622.6993,1619.2343,0.21399,V2->V3
47152180,1622.6993,1619.2343,0.21399,V2->V3
47152181,1622.6993,1619.2343,0.21399,V2->V3
47152182,1622.6993,1619.2343,0.21399,V2->V3
47152183,1622.6993,1619.2343,0.21399,V2->V3
47152184,1622.6993,1619.2343,0.21399,V2->V3
47152185,1622.6993,1619.2343,0.21399,V2->V3
47152186,1622.6993,1619.2343,0.21399,V2->V3
47152187,1622.6993,1619.2343,0.21399,V2->V3
47152188,1622.6993,1619.2343,0.21399,V2->V3
47152189,1622.6993,1619.2343,0.21399,V2->V3
47152190,1622.8011,1619.2343,0.22028,V2->V3
47152191,1624.0665,1619.5625,0.27810,V2->V3
47152192,1624.0665,1619.5625,0.27810,V2->V3
47152193,1621.4784,1619.5625,0.11830,V2->V3
47152194,1621.4784,1619.5625,0.11830,V2->V3
47152195,1621.4784,1619.5625,0.11830,V2->V3
47152196,1621.4784,1619.5625,0.11830,V2->V3
47152197,1621.3807,1619.5625,0.11226,V2->V3
47152198,1621.2401,1619.5625,0.10358,V2->V3
47152199,1621.2401,1619.5625,0.10358,V2->V3
47152200,1621.2440,1619.5625,0.10382,V2->V3
47152201,1621.2911,1619.5625,0.10673,V2->V3
47152202,1621.2911,1619.5625,0.10673,V2->V3
47152203,1621.2010,1619.5625,0.10117,V2->V3
47152204,1620.7058,1619.5625,0.07059,V2->V3
47152205,1620.7058,1619.5625,0.07059,V2->V3
47152206,1620.7058,1619.5625,0.07059,V2->V3
47152207,1620.7058,1619.5625,0.07059,V2->V3
47152208,1620.7058,1619.5625,0.07059,V2->V3
47152209,1620.7058,1619.5625,0.07059,V2->V3
47152210,1620.7058,1619.5625,0.07059,V2->V3
47152211,1620.7058,1619.5625,0.07059,V2->V3
47152212,1620.7058,1619.5625,0.07059,V2->V3
47152213,1620.7058,1619.5625,0.07059,V2->V3
47152214,1620.7058,1619.5625,0.07059,V2->V3
47152215,1620.7058,1619.5625,0.07059,V2->V3
47152216,1620.7058,1619.5625,0.07059,V2->V3
47152217,1620.7058,1619.5625,0.07059,V2->V3
47152218,1620.7058,1619.5625,0.07059,V2->V3
47152219,1620.7058,1619.5625,0.07059,V2->V3
47152220,1620.7058,1619.5625,0.07059,V2->V3
47152221,1620.7058,1619.5625,0.07059,V2->V3
47152222,1620.7062,1619.5625,0.07062,V2->V3
47152223,1620.7062,1619.5625,0.07062,V2->V3
47152224,1620.7062,1619.5625,0.07062,V2->V3
47152225,1620.7062,1619.5625,0.07062,V2->V3
47152226,1620.7786,1619.5625,0.07509,V2->V3
47152227,1620.7786,1619.5625,0.07509,V2->V3
47152228,1620.7788,1619.5625,0.07510,V2->V3
47152229,1620.9872,1619.5625,0.08797,V2->V3
47152230,1621.1137,1619.5625,0.09578,V2->V3
47152231,1621.1137,1619.5625,0.09578,V2->V3
47152232,1621.1137,1619.5625,0.09578,V2->V3
47152233,1621.1137,1619.5625,0.09578,V2->V3
47152234,1621.1137,1619.5625,0.09578,V2->V3
47152235,1621.1137,1619.5625,0.09578,V2->V3
47152236,1621.1137,1619.5625,0.09578,V2->V3
47152237,1621.1137,1619.5625,0.09578,V2->V3
47152238,1621.1449,1619.5625,0.09771,V2->V3
47152239,1621.1449,1619.5625,0.09771,V2->V3
47152240,1621.1449,1619.5625,0.09771,V2->V3
47152241,1621.1506,1619.5625,0.09806,V2->V3
47152242,1621.1506,1619.5625,0.09806,V2->V3
47152243,1621.1506,1619.5625,0.09806,V2->V3
47152244,1621.1506,1619.5625,0.09806,V2->V3
47152245,1621.1452,1619.5625,0.09772,V2->V3
47152246,1621.1452,1619.5625,0.09772,V2->V3
47152247,1621.1452,1619.5625,0.09772,V2->V3
47152248,1621.1452,1619.5625,0.09772,V2->V3
47152249,1621.0119,1619.5625,0.08949,V2->V3
47152250,1621.0119,1619.5625,0.08949,V2->V3
47152251,1621.0119,1619.5625,0.08949,V2->V3
47152252,1621.0107,1619.5625,0.08942,V2->V3
47152253,1621.0107,1619.5625,0.08942,V2->V3
47152254,1621.0107,1619.5625,0.08942,V2->V3
47152255,1621.0107,1619.5625,0.08942,V2->V3
47152256,1621.0107,1619.5625,0.08942,V2->V3
47152257,1621.0107,1619.5625,0.08942,V2->V3
47152258,1621.0107,1619.5625,0.08942,V2->V3
47152259,1621.0107,1619.5625,0.08942,V2->V3
47152260,1621.0107,1619.5625,0.08942,V2->V3
47152261,1621.0107,1619.5625,0.08942,V2->V3
47152262,1621.0107,1619.5625,0.08942,V2->V3
47152263,1621.0108,1619.5625,0.08943,V2->V3
47152264,1621.0108,1619.5625,0.08943,V2->V3
47152265,1621.0108,1619.5625,0.08943,V2->V3
47152266,1621.0786,1619.5625,0.09361,V2->V3
47152267,1621.0786,1619.5625,0.09361,V2->V3
47152268,1621.2163,1619.5625,0.10211,V2->V3
47152269,1621.2163,1619.5625,0.10211,V2->V3
47152270,1621.3720,1619.5625,0.11173,V2->V3
47152271,1621.3720,1619.5625,0.11173,V2->V3
47152272,1621.3720,1619.5625,0.11173,V2->V3
47152273,1621.3720,1619.5625,0.11173,V2->V3
47152274,1621.3720,1619.5625,0.11173,V2->V3
47152275,1621.3720,1619.5625,0.11173,V2->V3
47152276,1621.3720,1619.5625,0.11173,V2->V3
47152277,1621.3720,1619.5625,0.11173,V2->V3
47152278,1621.3720,1619.5625,0.11173,V2->V3
47152279,1621.2573,1619.5625,0.10464,V2->V3
47152280,1621.2081,1619.5625,0.10161,V2->V3
47152281,1621.2081,1619.5625,0.10161,V2->V3
